class	Precursor_MZ
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	255.2
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	305.4
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	271.1
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	253.2
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	273.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	255.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	287.3
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	395.5
Steroids and steroid derivatives	255.0
Steroids and steroid derivatives	255.0
Steroids and steroid derivatives	255.0
Steroids and steroid derivatives	255.0
Steroids and steroid derivatives	255.0
Steroids and steroid derivatives	255.0
Carboxylic acids and derivatives	313.3
Carboxylic acids and derivatives	313.3
Carboxylic acids and derivatives	285.2
Carboxylic acids and derivatives	285.2
Carboxylic acids and derivatives	285.2
Carboxylic acids and derivatives	285.2
Carboxylic acids and derivatives	285.2
Carboxylic acids and derivatives	285.2
Flavonoids	271.061
Flavonoids	271.061
Flavonoids	271.061
Flavonoids	271.061
Flavonoids	271.061
Biotin and derivatives	245.096
Biotin and derivatives	245.096
Biotin and derivatives	245.096
Biotin and derivatives	245.096
Biotin and derivatives	245.096
Flavonoids	255.066
Flavonoids	255.066
Flavonoids	255.066
Flavonoids	255.066
Flavonoids	255.066
Coumarins and derivatives	147.045
Coumarins and derivatives	147.045
Coumarins and derivatives	147.045
Coumarins and derivatives	147.045
Coumarins and derivatives	147.045
Lactones	171.139
Lactones	171.139
Lactones	171.139
Lactones	171.139
Steroids and steroid derivatives	400.358
Organooxygen compounds	167.144
Organooxygen compounds	167.144
Organooxygen compounds	167.144
Organooxygen compounds	167.144
Organooxygen compounds	167.144
Lactones	199.17
Lactones	199.17
Lactones	199.17
Lactones	199.17
Lactones	199.17
Anthracenes	271.061
Anthracenes	271.061
Anthracenes	271.061
Anthracenes	271.061
Anthracenes	271.061
Flavonoids	291.087
Flavonoids	291.087
Flavonoids	291.087
Flavonoids	291.087
Flavonoids	291.087
Coumarins and derivatives	179.034
Coumarins and derivatives	179.034
Coumarins and derivatives	179.034
Coumarins and derivatives	179.034
Coumarins and derivatives	179.034
Flavonoids	287.056
Flavonoids	287.056
Flavonoids	287.056
Flavonoids	287.056
Flavonoids	287.056
Prenol lipids	1109.61
Prenol lipids	1109.61
Prenol lipids	1109.61
Prenol lipids	1109.61
Prenol lipids	1109.61
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Prenol lipids	1079.6
Flavonoids	303.087
Flavonoids	303.087
Flavonoids	303.087
Flavonoids	303.087
Flavonoids	303.087
Flavonoids	239.071
Flavonoids	239.071
Flavonoids	239.071
Flavonoids	239.071
Flavonoids	239.071
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	595.166
Flavonoids	595.166
Flavonoids	595.166
Flavonoids	595.166
Flavonoids	595.166
Coumarins and derivatives	161.06
Coumarins and derivatives	161.06
Coumarins and derivatives	161.06
Coumarins and derivatives	161.06
Coumarins and derivatives	161.06
Flavonoids	319.045
Flavonoids	319.045
Flavonoids	319.045
Flavonoids	319.045
Flavonoids	319.045
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	273.076
Flavonoids	273.076
Flavonoids	273.076
Flavonoids	273.076
Flavonoids	273.076
Steroids and steroid derivatives	535.327
Steroids and steroid derivatives	535.327
Steroids and steroid derivatives	535.327
Steroids and steroid derivatives	535.327
Steroids and steroid derivatives	535.327
Flavonoids	579.171
Flavonoids	579.171
Flavonoids	579.171
Flavonoids	579.171
Flavonoids	579.171
Prenol lipids	247.133
Prenol lipids	247.133
Prenol lipids	247.133
Prenol lipids	247.133
Prenol lipids	247.133
Macrolides and analogues	336.181
Macrolides and analogues	336.181
Macrolides and analogues	336.181
Macrolides and analogues	336.181
Macrolides and analogues	336.181
Steroids and steroid derivatives	585.291
Steroids and steroid derivatives	585.291
Steroids and steroid derivatives	585.291
Steroids and steroid derivatives	585.291
Steroids and steroid derivatives	585.291
Lactones	213.185
Lactones	213.185
Lactones	185.154
Lactones	185.154
Lactones	185.154
Lactones	185.154
Lactones	185.154
Flavonoids	315.087
Flavonoids	315.087
Flavonoids	315.087
Flavonoids	315.087
Flavonoids	315.087
Flavonoids	303.05
Flavonoids	303.05
Flavonoids	303.05
Flavonoids	303.05
Flavonoids	303.05
Isoflavonoids	287.092
Isoflavonoids	287.092
Isoflavonoids	287.092
Isoflavonoids	287.092
Isoflavonoids	287.092
Diazines	249.091
Diazines	249.091
Diazines	249.091
Diazines	249.091
Diazines	249.091
Naphthopyrans	259.097
Naphthopyrans	259.097
Naphthopyrans	259.097
Naphthopyrans	259.097
Naphthopyrans	259.097
Benzofurans	149.024
Benzofurans	149.024
Benzofurans	149.024
Naphthofurans	259.061
Naphthofurans	259.061
Naphthofurans	259.061
Naphthofurans	259.061
Naphthofurans	259.061
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Naphthopyrans	243.102
Cinchona alkaloids	325.192
Cinchona alkaloids	325.192
Cinchona alkaloids	325.192
Cinchona alkaloids	325.192
Cinchona alkaloids	325.192
Imidazothiazoles	205.08
Imidazothiazoles	205.08
Imidazothiazoles	205.08
Imidazothiazoles	205.08
Imidazothiazoles	205.08
Tetrahydroisoquinolines	313.192
Tetrahydroisoquinolines	313.192
Tetrahydroisoquinolines	313.192
Tetrahydroisoquinolines	313.192
Tetrahydroisoquinolines	313.192
Thiochromenes	357.164
Thiochromenes	357.164
Thiochromenes	357.164
Thiochromenes	357.164
Thiochromenes	357.164
Benzofurans	273.076
Benzofurans	273.076
Benzofurans	273.076
Benzofurans	273.076
Benzofurans	273.076
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Benzene and substituted derivatives	238.144
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Thiophenes	129.001
Benzene and substituted derivatives	178.123
Benzene and substituted derivatives	178.123
Benzene and substituted derivatives	178.123
Benzene and substituted derivatives	178.123
Benzene and substituted derivatives	178.123
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	208.134
Benzene and substituted derivatives	194.118
Benzene and substituted derivatives	194.118
Benzene and substituted derivatives	194.118
Benzene and substituted derivatives	194.118
Benzene and substituted derivatives	194.118
Prenol lipids	283.155
Prenol lipids	283.155
Prenol lipids	283.155
Prenol lipids	283.155
Prenol lipids	283.155
Flavonoids	375.108
Flavonoids	375.108
Flavonoids	375.108
Flavonoids	375.108
Flavonoids	375.108
Tropones	400.176
Tropones	400.176
Tropones	400.176
Tropones	400.176
Tropones	400.176
Lignan lactones	589.192
Lignan lactones	589.192
Lignan lactones	589.192
Lignan lactones	589.192
Lignan lactones	589.192
Steroids and steroid derivatives	393.208
Steroids and steroid derivatives	393.208
Steroids and steroid derivatives	393.208
Steroids and steroid derivatives	393.208
Steroids and steroid derivatives	393.208
Benzothiazines	328.185
Benzothiazines	328.185
Benzothiazines	328.185
Benzothiazines	328.185
Benzothiazines	328.185
Anthracenes	278.191
Anthracenes	278.191
Anthracenes	278.191
Anthracenes	278.191
Anthracenes	278.191
Phenol ethers	341.198
Phenol ethers	341.198
Phenol ethers	341.198
Phenol ethers	341.198
Phenol ethers	341.198
Quinolines and derivatives	260.176
Quinolines and derivatives	260.176
Quinolines and derivatives	260.176
Quinolines and derivatives	260.176
Quinolines and derivatives	260.176
Quinolines and derivatives	400.216
Quinolines and derivatives	400.216
Quinolines and derivatives	400.216
Quinolines and derivatives	400.216
Quinolines and derivatives	400.216
Dibenzocycloheptenes	278.191
Dibenzocycloheptenes	278.191
Dibenzocycloheptenes	278.191
Dibenzocycloheptenes	278.191
Dibenzocycloheptenes	278.191
Cinchona alkaloids	295.181
Cinchona alkaloids	295.181
Cinchona alkaloids	295.181
Cinchona alkaloids	295.181
Cinchona alkaloids	295.181
Flavonoids	611.198
Flavonoids	611.198
Flavonoids	611.198
Flavonoids	611.198
Flavonoids	611.198
Coumarins and derivatives	163.04
Coumarins and derivatives	163.04
Coumarins and derivatives	163.04
Coumarins and derivatives	163.04
Coumarins and derivatives	163.04
Phenols	165.092
Phenols	165.092
Phenols	165.092
Phenols	165.092
Phenols	165.092
3,4-dihydrocoumarins	149.06
3,4-dihydrocoumarins	149.06
3,4-dihydrocoumarins	149.06
Pyridines and derivatives	124.04
Pyridines and derivatives	124.04
Pyridines and derivatives	124.04
Pyridines and derivatives	124.04
Pyridines and derivatives	124.04
Benzene and substituted derivatives	153.055
Benzene and substituted derivatives	153.055
Benzene and substituted derivatives	153.055
Benzene and substituted derivatives	153.055
Benzene and substituted derivatives	153.055
Purine nucleotides	365.032
Purine nucleotides	365.032
Purine nucleotides	365.032
Purine nucleotides	365.032
Purine nucleotides	365.032
Macrolides and analogues	281.175
Macrolides and analogues	281.175
Macrolides and analogues	281.175
Macrolides and analogues	281.175
Macrolides and analogues	281.175
Prenol lipids	854.339
Prenol lipids	854.339
Prenol lipids	854.339
Prenol lipids	854.339
Prenol lipids	854.339
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Benzopyrans	533.311
Prenol lipids	243.102
Prenol lipids	243.102
Prenol lipids	243.102
Prenol lipids	243.102
Prenol lipids	243.102
Imidazopyrimidines	195.088
Imidazopyrimidines	195.088
Imidazopyrimidines	195.088
Imidazopyrimidines	195.088
